,place,2001,2005,2008,2010,2011,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,County/State_name,sample_frequency,timestamps,name,units,url,domain,aug_id,original_id,country_code,country_name
349,wikidataId/Q2724952,13480.0,,,,,,,,,,,,,,,,Waghodia,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2724952,wikidataId/Q2724952,IND,India
350,wikidataId/Q2725709,,,,,1.0,,,,,,,,,,,,Nautanwa,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2725709,wikidataId/Q2725709,IND,India
351,wikidataId/Q273030,,,,,228832.0,,,,,,,,,,,,Haridwar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q273030,wikidataId/Q273030,IND,India
352,wikidataId/Q2734064,,,,,95149.0,,,,,,,,,,,,Yemmiganuru,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2734064,wikidataId/Q2734064,IND,India
353,wikidataId/Q2734090,,,,,,,,,123590.0,,,,,,,,Nuzvid,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2734090,wikidataId/Q2734090,IND,India
354,wikidataId/Q2734216,,,,,78354.0,,,,,,,,,,,,Savarkundla,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2734216,wikidataId/Q2734216,IND,India
355,wikidataId/Q2734240,,,,,229782.0,,,,,,,,,,,,Songadh,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2734240,wikidataId/Q2734240,IND,India
356,wikidataId/Q2734589,,,,,106000.0,,,,,,,,,,,,Kalyani,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2734589,wikidataId/Q2734589,IND,India
357,wikidataId/Q2734950,,,,,58775.0,,,,,,,,,,,,Upleta,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2734950,wikidataId/Q2734950,IND,India
358,wikidataId/Q2734999,,,,,38489.0,,,,,,,,,,,,Rajula,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2734999,wikidataId/Q2734999,IND,India
359,wikidataId/Q2757721,,,,,42476.0,,,,,,,,,,,,Jambughoda,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2757721,wikidataId/Q2757721,IND,India
360,wikidataId/Q2760078,,,,,3649.0,,,,,,,,,,,,Tilakwada,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2760078,wikidataId/Q2760078,IND,India
361,wikidataId/Q2761011,,,,,6500.0,,,,,,,,,,,,Detroj,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2761011,wikidataId/Q2761011,IND,India
362,wikidataId/Q2761749,,,,,30352.0,,,,,,,,,,,,Dhari,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2761749,wikidataId/Q2761749,IND,India
363,wikidataId/Q2762064,12534.0,,,,,,,,,,,,,,,,Nakhatrana,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2762064,wikidataId/Q2762064,IND,India
364,wikidataId/Q27644414,,,,,13186.0,,,,,,,,,,,,Palsana,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q27644414,wikidataId/Q27644414,IND,India
365,wikidataId/Q2765597,,,,,10789.0,,,,,,,,,,,,Balel Pipariya,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2765597,wikidataId/Q2765597,IND,India
366,wikidataId/Q2767290,,,,,16074.0,,,,,,,,,,,,Bhiloda,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2767290,wikidataId/Q2767290,IND,India
367,wikidataId/Q2768192,,,,,157733.0,,,,,,,,,,,,Mahbubnagar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2768192,wikidataId/Q2768192,IND,India
368,wikidataId/Q2768275,17453.0,,,,,,,,,,,,,,,,Mandvi (Surat),10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2768275,wikidataId/Q2768275,IND,India
369,wikidataId/Q2768427,,,,,15284.0,,,,,,,,,,,,Matar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2768427,wikidataId/Q2768427,IND,India
370,wikidataId/Q2771159,,,,,807.0,,,,,,,,,,,,Lakhpat,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2771159,wikidataId/Q2771159,IND,India
371,wikidataId/Q2773921,,,,11267.0,,,,,,,,,,,,,Sinor,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2773921,wikidataId/Q2773921,IND,India
372,wikidataId/Q2774449,8002.0,,,,,,,,,,,,,,,,Satlasana,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2774449,wikidataId/Q2774449,IND,India
373,wikidataId/Q2774598,,,,,12591.0,,,,,,,,,,,,Sami,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q2774598,wikidataId/Q2774598,IND,India
374,wikidataId/Q278204,,,,,637272.0,,,,,,,,,,,,Noida,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q278204,wikidataId/Q278204,IND,India
375,wikidataId/Q278913,,,,,56531.0,,,,,,,,,,,,Chakradharpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q278913,wikidataId/Q278913,IND,India
376,wikidataId/Q278964,,,,,45954.0,,,,,,,,,,,,Coonoor,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q278964,wikidataId/Q278964,IND,India
377,wikidataId/Q279871,,,,,25124.0,,,,,,,,,,,,Gauripur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q279871,wikidataId/Q279871,IND,India
378,wikidataId/Q279951,,,,,173676.0,,,,,,,,,,,,Cuddalore,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q279951,wikidataId/Q279951,IND,India
379,wikidataId/Q280709,,,,,116551.0,,,,,,,,,,,,Yavatmal,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q280709,wikidataId/Q280709,IND,India
380,wikidataId/Q28153702,,,,,37950.0,,,,,,,,,,,,"Agar, Madhya Pradesh",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q28153702,wikidataId/Q28153702,IND,India
381,wikidataId/Q28154023,,,,,22839.0,,,,,,,,,,,,Nangal Rajawatan,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q28154023,wikidataId/Q28154023,IND,India
382,wikidataId/Q28164155,,,,,30000.0,,,,,,,,,,,,Patashpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q28164155,wikidataId/Q28164155,IND,India
383,wikidataId/Q28169357,,,,,324315.0,,,,,,,,,,,,Sonai,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q28169357,wikidataId/Q28169357,IND,India
384,wikidataId/Q28173696,,,,,7413.0,,,,,,,,,,,,Cheliyama,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q28173696,wikidataId/Q28173696,IND,India
385,wikidataId/Q28182701,,,,,1663.0,,,,,,,,,,,,Abapura,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q28182701,wikidataId/Q28182701,IND,India
386,wikidataId/Q28419557,,,,,2000.0,,,,,,,,,,,,Panchanantala,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q28419557,wikidataId/Q28419557,IND,India
387,wikidataId/Q29652468,,,,,7278.0,,,,,,,,,,,,"Shahzadpur, Haryana",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q29652468,wikidataId/Q29652468,IND,India
388,wikidataId/Q298780,,,,,90180.0,,,,,,,,,,,,Pollachi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q298780,wikidataId/Q298780,IND,India
389,wikidataId/Q303761,,,,,20424.0,,,,,,,,,,,,Boudh,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q303761,wikidataId/Q303761,IND,India
390,wikidataId/Q30590864,,,,,7159.0,,,,,,,,,,,,"Dongargaon, Agar Malwa",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q30590864,wikidataId/Q30590864,IND,India
391,wikidataId/Q30591336,10000.0,,,,,,,,,,,,,,,,Lakshipur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q30591336,wikidataId/Q30591336,IND,India
392,wikidataId/Q30602136,6973.0,,,,,,,,,,,,,,,,Shikarpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q30602136,wikidataId/Q30602136,IND,India
393,wikidataId/Q30651,,,,,344893.0,,,,,,,,,,,,Kadapa,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q30651,wikidataId/Q30651,IND,India
394,wikidataId/Q30771,,,,,285577.0,,,,,,,,,,,,Jalna,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q30771,wikidataId/Q30771,IND,India
395,wikidataId/Q30951,,,,,460668.0,,,,,,,,,,,,Jalgaon,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q30951,wikidataId/Q30951,IND,India
396,wikidataId/Q3120966,,,,,743354.0,,,,,,,,,,,,Guntur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3120966,wikidataId/Q3120966,IND,India
397,wikidataId/Q31213671,,,,,6319.0,,,,,,,,,,,,Poraiyahat,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q31213671,wikidataId/Q31213671,IND,India
398,wikidataId/Q31500354,,,,,35150.0,,,,,,,,,,,,Giddaluru,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q31500354,wikidataId/Q31500354,IND,India
399,wikidataId/Q3200369,,,,,5461.0,,,,,,,,,,,,Kumharsain,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3200369,wikidataId/Q3200369,IND,India
400,wikidataId/Q321475,,,,,397419.0,,,,,,,,,,,,Kollam,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q321475,wikidataId/Q321475,IND,India
401,wikidataId/Q330531,,,,,1001694.0,,,,,,,,,,,,Kota,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q330531,wikidataId/Q330531,IND,India
402,wikidataId/Q330643,,,,,889810.0,,,,,,,,,,,,Muradabad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q330643,wikidataId/Q330643,IND,India
403,wikidataId/Q33334,,,,,,,,,,,,,,,359293.0,,Sikar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q33334,wikidataId/Q33334,IND,India
404,wikidataId/Q33377,,,,,862196.0,,,,,,,,,,,,Jalandhar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q33377,wikidataId/Q33377,IND,India
405,wikidataId/Q33414,,,,,206167.0,,,,,,,,,,,,Hospet,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q33414,wikidataId/Q33414,IND,India
406,wikidataId/Q339986,,,,,85632.0,,,,,,,,,,,,Mayiladuthurai,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q339986,wikidataId/Q339986,IND,India
407,wikidataId/Q3412838,,,,,,,,,,,,,,,115000.0,,Badvel,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3412838,wikidataId/Q3412838,IND,India
408,wikidataId/Q3416910,,,,,78000.0,,,,,,,,,,,,Cheepurupalli,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3416910,wikidataId/Q3416910,IND,India
409,wikidataId/Q3428232,,,,,12640.0,,,,,,,,,,,,Ponduru,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3428232,wikidataId/Q3428232,IND,India
410,wikidataId/Q3428254,,,,,29600.0,,,,,,,,,,,,Dubbak,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3428254,wikidataId/Q3428254,IND,India
411,wikidataId/Q3428861,,,,,26886.0,,,,,,,,,,,,Pamidi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3428861,wikidataId/Q3428861,IND,India
412,wikidataId/Q3429912,,,,,26280.0,,,,,,,,,,,,Narasannapeta,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3429912,wikidataId/Q3429912,IND,India
413,wikidataId/Q3429927,,,,,67271.0,,,,,,,,,,,,Armoor,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3429927,wikidataId/Q3429927,IND,India
414,wikidataId/Q3429934,,,,,51165.0,,,,,,,,,,,,Palamaner,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3429934,wikidataId/Q3429934,IND,India
415,wikidataId/Q3445011,,,,,56721.0,,,,,,,,,,,,Sattenapalli,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3445011,wikidataId/Q3445011,IND,India
416,wikidataId/Q3619248,,,,,228025.0,,,,,,,,,,,,Vizianagaram,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3619248,wikidataId/Q3619248,IND,India
417,wikidataId/Q3633473,,,,,113377.0,,,,,,,,,,,,Bally,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3633473,wikidataId/Q3633473,IND,India
418,wikidataId/Q3634114,,,,,40561.0,,,,,,,,,,,,Janjgir,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3634114,wikidataId/Q3634114,IND,India
419,wikidataId/Q3635462,,,,,12614.0,,,,,,,,,,,,Parigi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3635462,wikidataId/Q3635462,IND,India
420,wikidataId/Q37112,,,,,533587.0,,,,,,,,,,,,Gulbarga,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q37112,wikidataId/Q37112,IND,India
421,wikidataId/Q372773,,,,,1010087.0,,,,,,,,,,,,Raipur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q372773,wikidataId/Q372773,IND,India
422,wikidataId/Q379516,,,,,58770.0,,,,,,,,,,,,Narasapuram,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q379516,wikidataId/Q379516,IND,India
423,wikidataId/Q3869911,,,,,62253.0,,,,,,,,,,,,Nagari,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3869911,wikidataId/Q3869911,IND,India
424,wikidataId/Q39060695,,,,,12456.0,,,,,,,,,,,,Niwar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q39060695,wikidataId/Q39060695,IND,India
425,wikidataId/Q3921198,,,,,13633.0,,,,,,,,,,,,Dantewada,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q3921198,wikidataId/Q3921198,IND,India
426,wikidataId/Q41128,,,,,59490.0,,,,,,,,,,,,Itanagar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q41128,wikidataId/Q41128,IND,India
427,wikidataId/Q41473,,,,,311152.0,,,,,,,,,,,,Nizamabad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q41473,wikidataId/Q41473,IND,India
428,wikidataId/Q41496,,,,,290724.0,,,,,,,,,,,,Thiruvarur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q41496,wikidataId/Q41496,IND,India
429,wikidataId/Q41538,,,,,403316.0,,,,,,,,,,,,South Dumdum,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q41538,wikidataId/Q41538,IND,India
430,wikidataId/Q41543,,,,,248705.0,,,,,,,,,,,,Gandhidham,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q41543,wikidataId/Q41543,IND,India
431,wikidataId/Q41562,,,,,237830.0,,,,,,,,,,,,Thoothukudi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q41562,wikidataId/Q41562,IND,India
432,wikidataId/Q416835,,,,,111594.0,,,,,,,,,,,,Akbarpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q416835,wikidataId/Q416835,IND,India
433,wikidataId/Q42941,,,,,1585704.0,,,,,,,,,,,,Agra,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q42941,wikidataId/Q42941,IND,India
434,wikidataId/Q43433,,,,,1055450.0,,,,,,,,,,,,Chandigarh,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q43433,wikidataId/Q43433,IND,India
435,wikidataId/Q4549,,,,,275754.0,,,,,,,,,,,,Farrukhabad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q4549,wikidataId/Q4549,IND,India
436,wikidataId/Q456737,,,,,466205.0,,,,,,,,,,,,Ambattur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q456737,wikidataId/Q456737,IND,India
437,wikidataId/Q462766,,,,,39256.0,,,,,,,,,,,,Solan,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q462766,wikidataId/Q462766,IND,India
438,wikidataId/Q463437,13280.0,,,,,,,,,,,,,,,,Panchgani,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q463437,wikidataId/Q463437,IND,India
439,wikidataId/Q47264,,,,,226520.0,,,,,,,,,,,,Hassan,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q47264,wikidataId/Q47264,IND,India
440,wikidataId/Q4868132,,,,,425637.0,,,,,,,,,,,,"Bassi, India",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q4868132,wikidataId/Q4868132,IND,India
441,wikidataId/Q48724100,,,,,9051.0,,,,,,,,,,,,Udharbond,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q48724100,wikidataId/Q48724100,IND,India
442,wikidataId/Q48724908,,,,,5734.0,,,,,,,,,,,,Kandikuppam,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q48724908,wikidataId/Q48724908,IND,India
443,wikidataId/Q48727106,,,,,2777.0,,,,,,,,,,,,Hampi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q48727106,wikidataId/Q48727106,IND,India
444,wikidataId/Q48731649,,,,,15755.0,,,,,,,,,,,,Rupbas,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q48731649,wikidataId/Q48731649,IND,India
445,wikidataId/Q48733848,,,,,1554.0,,,,,,,,,,,,Samrau,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q48733848,wikidataId/Q48733848,IND,India
446,wikidataId/Q48734697,,,,,139628.0,,,,,,,,,,,,"Aul, Odisha",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q48734697,wikidataId/Q48734697,IND,India
447,wikidataId/Q4878547,,,,,12574.0,,,,,,,,,,,,Becharaji,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q4878547,wikidataId/Q4878547,IND,India
448,wikidataId/Q490708,,,,,865.0,,,,,,,,,,,,V.S.K.Valasai,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q490708,wikidataId/Q490708,IND,India
449,wikidataId/Q490883,,,,,254760.0,,,,,,,,,,,,Sri Ganganagar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q490883,wikidataId/Q490883,IND,India
450,wikidataId/Q490906,,,,,166344.0,,,,,,,,,,,,Adoni,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q490906,wikidataId/Q490906,IND,India
451,wikidataId/Q4936764,,,,,48225.0,,,,,,,,,,,,Boduppal,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q4936764,wikidataId/Q4936764,IND,India
452,wikidataId/Q494281,,,,,117167.0,,,,,,,,,,,,Adilabad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q494281,wikidataId/Q494281,IND,India
453,wikidataId/Q5087,,,,,470275.0,,,,,,,,,,,,Siliguri,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q5087,wikidataId/Q5087,IND,India
454,wikidataId/Q5088,,,,,566937.0,,,,,,,,,,,,Durgapur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q5088,wikidataId/Q5088,IND,India
455,wikidataId/Q518791,,,,,153696.0,,,,,,,,,,,,Veraval,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q518791,wikidataId/Q518791,IND,India
456,wikidataId/Q5207471,,,,,111904.0,,,,,,,,,,,,Dabgram,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q5207471,wikidataId/Q5207471,IND,India
457,wikidataId/Q5269024,12906.0,,,,,,,,,,,,,,,,Dhansura,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q5269024,wikidataId/Q5269024,IND,India
458,wikidataId/Q530464,,,,,33465.0,,,,,,,,,,,,Angamaly,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q530464,wikidataId/Q530464,IND,India
459,wikidataId/Q5305676,,,,,9299.0,,,,,,,,,,,,Draksharama,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q5305676,wikidataId/Q5305676,IND,India
460,wikidataId/Q536870,30520.0,,,,,,,,,,,,,,,,Gariadhar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q536870,wikidataId/Q536870,IND,India
461,wikidataId/Q55615927,2317.0,,,,,,,,,,,,,,,,Khizri,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q55615927,wikidataId/Q55615927,IND,India
462,wikidataId/Q55615961,,,,,1987.0,,,,,,,,,,,,Khushalpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q55615961,wikidataId/Q55615961,IND,India
463,wikidataId/Q55641469,15400.0,,,,,,,,,,,,,,,,Pokla,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q55641469,wikidataId/Q55641469,IND,India
464,wikidataId/Q5576202,,,,,229644.0,,,,,,,,,,,,Godavarikhani,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q5576202,wikidataId/Q5576202,IND,India
465,wikidataId/Q5577727,,,,7772.0,,,,,,,,,,,,,Goindval,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q5577727,wikidataId/Q5577727,IND,India
466,wikidataId/Q5584396,,,,,1044446.0,,,,,,,,,,,,Gorakhpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q5584396,wikidataId/Q5584396,IND,India
467,wikidataId/Q5654953,,,,,,,,,,,140274.0,,,,,,Harchandpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q5654953,wikidataId/Q5654953,IND,India
